0.358
20	44
38	26
29	35
23	41
19	45
6	58
16	48
21	43
30	34
17	47
22	42
32	32
15	49
27	37
26	38
22	42
29	35
30	34
10	54
35	29
14	50
23	41
17	47
7	57
7	57
23	41
25	39
26	38
11	53
18	46
20	44
31	33
28	36
25	39
22	42
37	27
37	27
23	41
27	37
29	35
19	45
18	46
43	21
18	46
13	51
30	34
30	34
19	45
40	24
33	31
39	25
24	40
14	50
31	33
33	31
16	48
16	48
24	40
15	49
18	46
29	35
26	38
17	47
21	43
22	42
25	39
27	37
18	46
31	33
19	45
18	46
20	44
19	45
35	29
27	37
16	48
26	38
18	46
22	42
22	42
12	52
17	47
18	46
16	48
33	31
8	56
32	32
19	45
23	41
28	36
16	48
24	40
23	41
30	34
11	53
34	30
14	50
32	32
17	47
19	45
34	30
30	34
23	41
16	48
20	44
28	36
15	49
22	42
26	38
21	43
13	51
13	51
32	32
33	31
50	14
21	43
18	46
18	46
23	41
12	52
14	50
42	22
22	42
23	41
33	31
16	48
15	49
26	38
21	43
13	51
22	42
18	46
16	48
22	42
29	35
23	41
18	46
16	48
16	48
19	45
25	39
28	36
25	39
25	39
13	51
18	46
19	45
18	46
25	39
27	37
26	38
15	49
20	44
31	33
16	48
22	42
18	46
26	38
17	47
28	36
16	48
22	42
21	43
16	48
26	38
23	41
26	38
11	53
28	36
32	32
15	49
16	48
28	36
26	38
24	40
26	38
21	43
37	27
33	31
27	37
24	40
32	32
28	36
13	51
20	44
24	40
28	36
24	40
26	38
13	51
19	45
23	41
24	40
19	45
27	37
14	50
18	46
25	39
24	40
13	51
26	38
31	33
19	45
28	36
25	39
31	33
17	47
33	31
36	28
22	42
28	36
16	48
12	52
24	40
25	39
12	52
29	35
27	37
29	35
19	45
28	36
15	49
34	30
18	46
20	44
21	43
21	43
18	46
14	50
23	41
28	36
21	43
22	42
11	53
36	28
33	31
26	38
17	47
17	47
37	27
18	46
29	35
33	31
40	24
16	48
24	40
18	46
27	37
12	52
32	32
32	32
26	38
22	42
