0.664
31	5
32	4
12	24
32	4
5	31
2	34
15	16
8	28
19	17
20	16
15	21
23	13
18	18
21	15
29	7
28	8
14	22
27	9
2	34
18	18
23	12
19	17
34	2
15	21
18	18
25	11
22	14
4	32
6	29
7	29
7	29
23	13
17	19
5	31
12	24
6	30
36	0
6	30
14	22
23	13
12	24
23	13
8	28
1	34
10	26
14	22
27	9
7	29
24	12
24	11
23	13
30	6
11	25
4	32
11	25
24	12
12	24
12	24
24	12
20	16
6	30
8	28
22	14
14	22
21	14
1	35
9	27
4	32
9	27
32	2
15	20
24	12
26	10
32	4
9	27
27	9
26	10
28	8
22	13
22	13
17	19
34	2
30	6
21	15
16	20
6	30
7	29
14	22
16	20
19	17
21	15
27	9
7	29
0	35
26	10
9	27
5	31
13	23
6	29
25	11
18	18
8	28
24	12
33	3
21	15
8	28
34	2
12	24
34	2
12	24
14	22
15	21
8	28
17	19
2	32
30	6
20	16
30	6
8	28
27	9
7	29
10	26
13	23
28	8
23	13
28	8
22	14
20	16
9	27
15	21
35	1
11	25
10	26
28	8
21	15
18	18
7	29
7	29
19	17
28	6
15	21
13	23
26	10
11	25
5	31
11	25
12	23
23	13
13	20
7	29
12	24
27	9
11	25
15	21
13	23
18	17
20	16
21	15
15	21
16	20
12	24
15	21
21	15
4	32
34	1
1	34
32	4
19	17
6	30
30	6
22	13
35	1
16	18
5	30
19	17
9	27
16	20
14	22
20	16
10	26
26	10
14	22
16	19
21	15
12	24
12	24
32	4
29	7
24	12
10	26
5	31
4	32
15	21
23	13
19	16
32	4
32	4
34	2
17	19
22	14
10	26
16	20
2	34
1	35
25	11
28	8
9	27
21	15
10	26
5	31
20	16
23	13
24	12
13	23
13	23
6	30
30	6
27	9
14	22
28	8
16	20
18	17
18	18
21	15
20	16
11	24
26	10
26	10
28	8
26	10
28	8
17	19
20	16
27	7
30	6
18	18
23	13
33	3
17	19
19	17
19	17
1	35
14	22
36	0
9	27
21	15
22	14
15	20
18	18
22	14
32	4
12	24
12	24
19	16
33	3
23	13
15	21
19	17
24	12
15	15
13	23
15	21
27	9
23	13
32	4
4	32
24	12
22	14
13	23
27	9
22	14
11	25
9	27
30	6
10	26
8	28
17	19
28	8
15	21
26	10
7	29
13	23
16	20
33	3
9	27
30	6
24	12
12	24
27	9
21	15
17	19
24	12
19	17
27	9
10	26
33	3
20	16
16	20
28	3
18	18
26	10
22	14
13	23
25	11
28	8
28	8
16	20
32	4
13	23
13	23
10	26
20	16
24	12
3	32
27	9
27	8
18	18
9	27
26	10
16	19
10	26
23	13
9	27
19	17
27	9
25	11
7	29
34	2
14	22
14	22
18	18
8	28
13	23
12	24
29	7
2	34
23	12
4	32
5	31
22	14
21	15
26	10
32	4
6	30
15	21
29	7
1	35
27	9
9	27
33	3
16	20
20	16
19	17
16	20
27	9
18	18
8	28
12	24
14	22
13	23
14	22
8	28
16	20
8	28
11	25
22	14
29	7
26	10
19	17
22	14
10	26
18	18
