0.268
22	14
32	4
18	18
16	20
25	10
21	14
21	15
21	15
15	21
11	25
14	22
22	14
9	27
17	19
23	13
14	22
23	13
22	14
15	21
9	27
30	6
30	6
14	22
11	25
13	23
25	11
14	22
7	29
13	23
12	24
12	24
17	19
14	6
4	32
27	9
10	26
22	14
7	29
17	19
30	6
23	13
17	19
17	19
28	8
18	18
3	33
30	6
7	29
24	12
5	31
8	28
30	6
6	30
34	2
24	12
25	11
18	18
1	34
24	12
18	18
23	13
22	13
22	13
13	22
22	13
4	32
22	13
10	26
27	9
21	15
4	32
12	24
30	6
14	22
31	5
32	3
5	31
5	31
9	26
33	3
14	22
34	1
1	33
1	33
33	3
5	31
5	31
2	32
32	2
2	32
7	29
3	33
33	3
27	9
34	1
11	25
34	1
1	34
7	29
5	31
31	5
33	3
17	19
1	35
33	3
2	34
17	19
14	21
24	12
6	29
6	30
26	10
11	25
24	12
0	30
3	22
4	32
29	7
0	33
35	1
16	20
16	19
15	21
4	32
17	19
30	6
26	10
30	6
30	6
19	17
25	11
14	22
16	20
9	27
22	14
28	8
6	30
9	27
11	25
15	21
14	22
11	25
14	22
23	13
29	7
9	27
17	19
12	24
15	21
12	24
18	18
19	17
27	3
9	27
25	11
16	20
24	12
25	11
15	21
25	11
16	20
23	13
23	13
24	12
1	33
24	0
23	13
19	17
19	17
5	30
34	2
16	19
34	2
19	17
17	19
13	23
13	23
19	17
6	30
19	17
17	19
25	10
4	31
25	11
8	28
19	15
0	31
3	31
34	2
34	2
12	24
34	2
8	27
27	8
10	25
10	25
27	8
10	26
16	20
10	23
20	16
31	5
6	30
32	4
15	21
23	13
25	11
16	20
17	19
17	19
3	32
4	32
23	13
17	19
31	0
34	1
13	23
16	20
18	18
10	26
7	29
4	32
10	26
10	26
25	11
26	10
13	23
23	13
11	25
7	29
26	10
23	13
11	25
19	17
30	6
8	28
7	29
18	18
20	16
13	23
25	11
28	6
6	30
21	15
30	6
17	19
20	16
9	27
5	31
3	33
9	27
17	19
12	24
17	19
15	21
19	17
26	10
25	11
5	28
16	20
23	12
8	28
18	18
14	21
22	14
30	6
5	31
28	8
12	24
22	14
22	14
13	23
32	4
23	13
22	14
15	21
7	28
19	17
11	25
10	26
17	19
11	25
8	28
28	8
16	20
14	22
18	18
27	9
21	15
14	22
9	27
24	12
22	14
33	3
26	10
26	9
13	23
33	3
19	16
19	17
26	10
4	31
19	17
14	22
7	29
15	21
26	9
16	20
14	22
9	27
28	8
14	22
24	12
23	13
1	33
5	30
34	2
32	4
20	15
13	23
13	23
19	17
9	27
26	10
9	27
27	9
31	5
2	34
27	9
1	27
25	11
8	28
20	16
25	11
7	29
12	24
28	8
20	16
31	5
4	32
25	11
4	31
5	31
12	24
16	20
8	28
24	12
21	15
31	5
25	11
3	33
34	2
5	31
21	15
10	26
26	10
8	28
22	14
30	6
4	32
28	8
11	25
29	7
18	18
7	29
18	18
18	18
11	25
21	15
13	23
13	23
25	11
29	7
19	17
26	10
24	12
14	22
11	25
18	18
12	24
26	10
20	16
25	11
13	23
20	16
9	27
17	19
10	26
11	25
27	9
16	20
28	8
2	34
20	16
12	24
22	14
19	17
18	17
23	13
23	13
29	7
20	16
14	22
14	22
4	32
33	3
5	31
28	8
10	26
28	8
28	8
28	8
28	8
25	11
5	31
10	26
15	21
21	15
10	26
24	12
17	19
29	7
23	13
28	8
10	26
18	18
6	30
33	3
14	22
26	10
11	25
22	14
20	16
18	18
9	27
20	16
21	15
12	24
9	27
23	13
30	6
28	8
19	17
19	17
21	15
12	24
16	20
11	25
22	14
13	23
25	11
27	9
18	18
24	12
25	11
16	20
10	26
26	10
14	22
12	24
7	29
28	8
8	28
26	10
29	7
27	9
16	20
9	27
25	11
23	13
23	13
13	23
16	20
21	15
23	13
10	26
12	24
32	4
22	14
31	3
23	13
14	22
5	31
29	7
5	31
16	20
18	18
18	18
25	11
15	21
2	33
6	30
24	12
21	15
17	19
27	9
30	6
10	26
20	16
8	28
29	7
5	31
9	27
24	12
18	18
27	9
10	26
28	8
9	26
21	15
6	30
11	25
9	27
7	29
24	12
16	20
26	10
31	5
17	18
24	12
27	9
8	28
31	5
5	31
34	2
13	23
20	16
7	29
15	21
11	25
12	23
21	15
29	7
22	14
30	6
25	11
20	15
20	16
25	11
13	23
8	28
27	9
16	20
8	28
1	34
32	4
23	13
20	16
12	24
2	34
21	15
18	18
25	11
17	19
18	18
19	16
32	4
28	8
15	21
13	23
14	22
12	24
22	14
9	26
22	14
30	6
5	31
25	11
8	28
14	22
23	13
1	35
20	16
23	12
11	25
21	14
25	11
7	29
25	11
11	25
11	25
30	6
29	7
12	24
29	6
12	24
12	24
12	23
13	23
27	9
19	17
26	10
23	13
27	9
6	30
23	13
9	26
26	10
7	29
30	6
26	10
13	23
6	30
28	8
28	8
19	17
4	32
27	8
20	16
34	1
13	23
6	29
25	11
19	16
8	28
25	11
14	22
15	21
17	19
11	25
18	18
9	27
21	15
15	21
32	4
14	22
23	13
30	6
9	27
18	18
29	7
6	30
23	13
32	4
9	27
17	19
28	8
30	6
16	20
23	13
26	10
21	15
13	23
15	21
7	29
23	13
9	27
32	4
27	9
22	14
22	11
28	8
0	35
9	27
24	12
27	9
26	10
16	20
17	19
26	10
17	19
27	9
22	14
5	31
32	4
15	21
13	22
25	11
25	11
5	31
27	9
21	15
22	14
27	9
12	24
22	14
27	8
6	30
9	27
32	1
15	21
9	27
20	16
10	26
17	19
20	16
19	17
23	13
16	20
23	13
12	24
10	26
9	27
17	19
24	12
15	21
30	6
21	15
24	12
0	36
27	9
0	34
30	6
1	15
4	32
10	26
27	9
6	30
32	4
33	0
32	4
6	30
30	6
33	3
29	7
32	4
34	1
32	4
15	21
1	34
8	28
14	22
17	19
17	19
8	28
21	15
19	17
10	26
17	19
23	13
6	30
20	16
14	22
22	14
29	7
17	19
21	15
9	27
27	9
8	28
8	28
19	17
19	17
25	11
25	11
6	30
6	30
28	8
14	22
9	27
26	10
29	7
36	0
13	23
23	13
29	7
15	21
4	32
22	14
17	19
7	29
31	5
16	20
32	4
20	16
18	18
13	23
11	25
16	20
18	18
18	18
14	22
30	6
29	7
27	9
8	28
9	27
14	22
8	28
10	26
20	16
14	22
5	31
25	11
28	8
13	23
14	18
21	15
7	29
9	27
21	15
15	20
7	29
19	17
25	11
15	21
12	24
17	19
12	24
24	12
10	26
6	30
29	7
14	22
9	27
33	3
12	24
19	17
27	9
23	13
4	32
14	22
31	4
19	17
16	20
22	14
0	35
17	19
10	26
13	23
14	22
24	12
32	4
14	22
10	26
28	8
32	4
28	8
4	32
35	1
20	16
18	18
13	23
10	26
16	20
24	12
4	32
10	26
16	20
7	29
5	31
29	7
21	15
21	15
23	13
15	21
5	31
31	5
4	32
24	12
11	25
30	6
19	17
24	12
24	12
21	15
27	9
19	17
28	8
6	30
12	24
28	8
29	7
25	11
24	12
20	16
13	23
18	18
17	19
9	27
24	12
12	24
10	26
18	18
19	17
26	10
22	14
7	29
24	12
11	25
21	15
30	6
11	24
6	30
11	25
3	33
16	20
8	28
17	19
6	30
22	14
15	21
11	25
8	28
25	11
9	27
15	21
11	25
9	27
25	11
12	24
13	23
15	21
10	26
28	8
16	20
20	16
24	12
17	19
17	19
26	10
20	16
22	14
5	30
11	25
7	29
25	11
6	30
18	18
18	18
7	29
8	28
7	29
22	14
24	12
34	2
12	24
8	28
20	15
15	21
28	8
25	11
17	19
24	12
27	9
9	27
20	16
9	27
20	16
21	15
16	20
16	20
31	5
13	23
21	15
19	17
