0.326
19	17
25	11
26	10
14	22
31	5
25	11
5	31
16	20
5	31
13	23
28	8
19	17
18	18
25	11
22	14
20	16
16	20
22	14
8	28
11	25
28	8
20	16
19	17
22	14
16	20
20	16
25	10
24	12
9	27
9	27
23	13
23	13
15	21
19	17
17	19
19	17
22	14
27	9
29	4
20	16
13	23
21	15
13	23
21	15
32	4
16	20
27	9
24	12
24	12
8	28
18	18
25	11
13	23
27	9
23	13
23	13
16	20
24	12
18	18
25	11
28	8
5	31
23	13
13	23
18	18
22	14
31	5
6	30
16	20
24	12
3	33
27	9
23	13
28	8
22	14
30	6
8	28
25	11
15	21
33	3
12	24
25	11
7	29
4	32
15	21
21	15
14	22
18	18
16	20
17	19
13	23
20	16
11	24
27	9
6	30
16	20
20	16
11	25
28	7
16	20
25	11
20	16
22	14
25	11
32	4
17	18
20	16
16	20
31	3
33	3
8	28
25	11
27	9
15	21
7	29
25	11
7	29
30	6
18	18
27	0
27	9
18	18
13	23
15	21
35	0
31	4
33	2
30	0
18	18
26	10
31	3
34	2
33	3
17	19
1	35
30	6
24	12
16	20
17	19
25	11
10	26
11	25
17	19
26	10
29	7
18	18
12	24
23	13
32	4
29	6
26	10
22	14
31	5
16	20
30	6
25	11
20	16
26	10
23	13
33	3
17	19
10	26
15	21
27	9
10	26
20	16
20	16
18	18
30	6
25	11
16	20
18	18
29	7
18	18
14	22
16	20
30	6
25	11
31	5
16	20
20	16
24	12
31	5
28	8
20	16
31	5
24	12
10	26
19	17
19	17
20	16
22	14
22	13
19	17
22	14
17	19
13	23
35	1
23	13
8	28
18	18
26	10
18	18
32	4
11	25
16	20
9	27
16	20
27	3
23	12
14	22
23	13
26	0
22	14
14	22
26	5
14	22
29	7
21	15
18	18
33	2
23	13
26	10
22	14
29	7
23	13
18	18
28	8
29	7
31	0
33	2
24	12
28	8
16	20
27	9
16	20
18	18
15	21
30	6
29	6
21	14
31	5
10	26
19	17
12	24
20	16
24	12
2	34
22	14
24	12
7	29
30	6
27	8
12	24
19	17
29	7
8	28
22	14
23	13
27	9
10	25
31	2
19	17
25	11
26	10
26	10
21	14
8	27
31	5
20	16
14	22
5	30
34	2
13	23
17	19
24	12
24	12
23	13
23	13
14	22
17	19
19	17
27	9
23	13
10	26
22	14
35	1
33	3
12	24
10	26
21	15
22	13
32	2
11	25
23	13
15	21
19	17
19	17
20	16
18	18
11	25
19	17
27	9
18	18
35	1
35	1
15	21
17	19
15	21
21	14
16	20
18	18
13	23
20	16
23	2
29	5
24	12
11	25
27	9
18	18
32	4
31	4
20	16
28	8
18	18
20	15
21	15
31	5
26	9
15	21
23	13
16	20
17	19
23	13
22	14
7	29
15	21
22	14
14	22
